"code","error","x-global-transaction-id","usage__text_units","usage__text_characters","usage__features","language","keywords__text","keywords__sentiment__score","keywords__sentiment__label","keywords__relevance","keywords__emotion__sadness","keywords__emotion__joy","keywords__emotion__fear","keywords__emotion__disgust","keywords__emotion__anger"
"","","","1","22","1","en","applicator","0.721207","positive","0.99694","0.15857","0.543518","0.062614","0.118477","0.075906"
"","","","1","26","1","en","lip gloss","0.790205","positive","0.982032","0.288534","0.596403","0.037557","0.02112","0.029967"
"","","","1","17","1","en","color","0.773341","positive","0.992383","0.085035","0.288312","0.066166","0.015896","0.043489"
"","","","1","103","1","en","retouch","-0.678024","negative","0.908863","0.148831","0.179551","0.091248","0.074744","0.088473"
"400","not enough text provided for language detection","0e7fa6da5a72ccdd0c886ac1","","","","","","","","","","","","",""
"","","","1","97","1","en","lips","0.854726","positive","0.975314","0.236738","0.644558","0.027576","0.030655","0.046271"
"","","","1","119","1","en","test product","0.960384","positive","0.900402","0.07954","0.844467","0.045948","0.008809","0.005811"
"400","not enough text provided for language detection","0e7fa6da5a72ccdd0c8869d1","","","","","","","","","","","","",""
"","","","1","55","1","en","fullness","0.879645","positive","0.982173","0.119674","0.684811","0.055762","0.088109","0.099786"
"400","not enough text provided for language detection","0e7fa6da5a72ccdd0c886af1","","","","","","","","","","","","",""
"","","","1","58","1","en","lips","0.82042","positive","0.941544","0.186447","0.499335","0.11776","0.188035","0.084254"
"","","","1","19","1","en","nice color","0.672153","positive","0.914631","0.015886","0.784401","0.015881","0.002345","0.010718"
"","","","1","58","1","en","lips","-0.369347","negative","0.947473","0.208023","0.273094","0.151995","0.156878","0.100654"
"","","","1","16","1","en","","","","","","","","",""
"","","","1","22","1","en","ease","0.683864","positive","0.921722","0.258703","0.240615","0.272957","0.060289","0.083662"
"","","","1","44","1","en","shineiness","0.731395","positive","0.976428","0.085035","0.288312","0.066166","0.015896","0.043489"
"","","","1","44","1","en","lips","0.811622","positive","0.995339","0.239003","0.619213","0.044307","0.080712","0.037329"
"","","","1","97","1","en","iridescent shine","0.967836","positive","0.965835","0.050947","0.821162","0.009496","0.004063","0.014968"
"","","","1","18","1","en","Color","0.409329","positive","0.919195","0","0","0","0","0"
"","","","1","31","1","en","gloss","0.887995","positive","0.929539","0.244288","0.598382","0.01996","0.01008","0.025458"
"400","not enough text provided for language detection","0e7fa6da5a72ccdd0cd1bac9","","","","","","","","","","","","",""
"","","","1","106","1","en","coverage.","0.508561","positive","0.95906","0.220516","0.564707","0.080078","0.064458","0.070188"
"","","","1","40","1","en","texture","0","neutral","0.909164","0.164103","0.294015","0.088425","0.096921","0.091159"
"","","","1","53","1","en","product","0","neutral","0.968346","0.342833","0.447957","0.051103","0.028427","0.016725"
"","","","1","143","1","en","lips","0.907585","positive","0.962554","0.170947","0.773893","0.021051","0.021859","0.023442"
"","","","1","107","1","en","pleasant scent","0.79753","positive","0.914766","0.031924","0.386374","0.062005","0.10718","0.043405"
"","","","1","58","1","en","gloss","0.611568","positive","0.915271","0.112861","0.750534","0.018904","0.012067","0.012261"
"","","","1","66","1","en","","","","","","","","",""
"","","","1","64","1","en","gloss","0","neutral","0.918051","0.228037","0.465912","0.14882","0.075803","0.026782"
"","","","1","127","1","en","lips","0.91438","positive","0.997382","0.157463","0.687691","0.15193","0.010585","0.024609"
"","","","1","46","1","en","product","0.657328","positive","0.988606","0.120148","0.346601","0.052067","0.007546","0.008317"
"","","","1","23","1","en","color","0.432335","positive","0.913901","0.0315","0.704647","0.112074","0.004372","0.063481"
"","","","1","9","1","en","color","0.438365","positive","0.927397","0","0","0","0","0"
"","","","1","19","1","en","lips","0.614557","positive","0.974039","0.259325","0.313135","0.20539","0.258351","0.093647"
"","","","1","77","1","en","fairly long time","0","neutral","0.95531","0.416494","0.299977","0.084203","0.091461","0.247052"
"","","","1","134","1","en","smooth silky feel","0.892943","positive","0.953489","0.322187","0.358091","0.070324","0.012121","0.003729"
"","","","1","40","1","en","big sponge","0.690617","positive","0.917856","0.217902","0.297578","0.187398","0.135156","0.076839"
"","","","1","35","1","en","TEXTURE","0.809522","positive","0.996243","0.11015","0.536449","0.068178","0.076791","0.074336"
"","","","1","52","1","en","increase","0","neutral","0.99492","0.337197","0.277931","0.140685","0.014971","0.066198"
"","","","1","18","1","en","color","0.654049","positive","0.94062","0.015886","0.784401","0.015881","0.002345","0.010718"
"","","","1","59","1","en","shine","0.835425","positive","0.9712","0.214543","0.703886","0.024744","0.009757","0.053859"
"400","not enough text provided for language detection","0e7fa6da5a72cce70cd1b919","","","","","","","","","","","","",""
